,codigo_postal,localidade,distrito,latitude,longitude
0,1000,"São Jorge de Arroios, Lisboa",Lisboa,38.7071,-9.135489999999999
1,1001,"São Jorge de Arroios, Lisboa",Lisboa,38.7071,-9.135489999999999
2,1002,"São Jorge de Arroios, Lisboa",Lisboa,38.7071,-9.135489999999999
3,1006,"São Jorge de Arroios, Lisboa",Lisboa,38.7071,-9.135489999999999
4,1007,"São Jorge de Arroios, Lisboa",Lisboa,38.7071,-9.135489999999999
5,1008,"São Jorge de Arroios, Lisboa",Lisboa,38.7071,-9.135489999999999
6,1009,"São Jorge de Arroios, Lisboa",Lisboa,38.7071,-9.135489999999999
7,1011,"São Jorge de Arroios, Lisboa",Lisboa,38.7071,-9.135489999999999
8,1012,"São Jorge de Arroios, Lisboa",Lisboa,38.7071,-9.135489999999999
9,1013,"São Jorge de Arroios, Lisboa",Lisboa,38.7071,-9.135489999999999
10,1016,"São Jorge de Arroios, Lisboa",Lisboa,38.7071,-9.135489999999999
11,1017,"São Jorge de Arroios, Lisboa",Lisboa,38.7071,-9.135489999999999
12,1019,"São Jorge de Arroios, Lisboa",Lisboa,38.7071,-9.135489999999999
13,1048,"São Jorge de Arroios, Lisboa",Lisboa,38.7071,-9.135489999999999
14,1049,"São João de Deus, Lisboa",Lisboa,38.7071,-9.135489999999999
15,1050,"São Sebastião da Pedreira, Lisboa",Lisboa,38.7071,-9.135489999999999
16,1051,"São Jorge de Arroios, Lisboa",Lisboa,38.7071,-9.135489999999999
17,1052,"São Jorge de Arroios, Lisboa",Lisboa,38.7071,-9.135489999999999
18,1053,"São Jorge de Arroios, Lisboa",Lisboa,38.7071,-9.135489999999999
19,1054,"São Jorge de Arroios, Lisboa",Lisboa,38.7071,-9.135489999999999
20,1056,"São Jorge de Arroios, Lisboa",Lisboa,38.7071,-9.135489999999999
21,1057,"São Jorge de Arroios, Lisboa",Lisboa,38.7071,-9.135489999999999
22,1058,"São Jorge de Arroios, Lisboa",Lisboa,38.7071,-9.135489999999999
23,1059,"São Jorge de Arroios, Lisboa",Lisboa,38.7071,-9.135489999999999
24,1061,"São Jorge de Arroios, Lisboa",Lisboa,38.7071,-9.135489999999999
25,1062,"São Jorge de Arroios, Lisboa",Lisboa,38.7071,-9.135489999999999
26,1064,"São Jorge de Arroios, Lisboa",Lisboa,38.7071,-9.135489999999999
27,1066,"São Sebastião da Pedreira, Lisboa",Lisboa,38.7071,-9.135489999999999
28,1067,"Nossa Senhora de Fátima, Lisboa",Lisboa,38.7071,-9.135489999999999
29,1068,"São Sebastião da Pedreira, Lisboa",Lisboa,38.7071,-9.135489999999999
30,1069,"Coração de Jesus, Lisboa",Lisboa,38.7071,-9.135489999999999
31,1070,"Campolide, Lisboa",Lisboa,38.7071,-9.135489999999999
32,1071,"São Jorge de Arroios, Lisboa",Lisboa,38.7071,-9.135489999999999
33,1072,"São Jorge de Arroios, Lisboa",Lisboa,38.7071,-9.135489999999999
34,1074,"São Jorge de Arroios, Lisboa",Lisboa,38.7071,-9.135489999999999
35,1081,"São Jorge de Arroios, Lisboa",Lisboa,38.7071,-9.135489999999999
36,1092,"São Sebastião da Pedreira, Lisboa",Lisboa,38.7071,-9.135489999999999
37,1098,"Campolide, Lisboa",Lisboa,38.7071,-9.135489999999999
38,1099,"São Sebastião da Pedreira, Lisboa",Lisboa,38.7071,-9.135489999999999
39,1100,"Santa Justa, Lisboa",Lisboa,38.7071,-9.135489999999999
40,1101,"Santa Justa, Lisboa",Lisboa,38.7071,-9.135489999999999
41,1102,"Santa Justa, Lisboa",Lisboa,38.7071,-9.135489999999999
42,1103,"Santa Justa, Lisboa",Lisboa,38.7071,-9.135489999999999
43,1104,"Santa Justa, Lisboa",Lisboa,38.7071,-9.135489999999999
44,1106,"Santa Justa, Lisboa",Lisboa,38.7071,-9.135489999999999
45,1107,"Santa Justa, Lisboa",Lisboa,38.7071,-9.135489999999999
46,1108,"Santa Justa, Lisboa",Lisboa,38.7071,-9.135489999999999
47,1109,"Santa Justa, Lisboa",Lisboa,38.7071,-9.135489999999999
48,1111,"Santa Justa, Lisboa",Lisboa,38.7071,-9.135489999999999
49,1112,"Santa Justa, Lisboa",Lisboa,38.7071,-9.135489999999999
50,1113,"Santa Justa, Lisboa",Lisboa,38.7071,-9.135489999999999
51,1114,"Santa Justa, Lisboa",Lisboa,38.7071,-9.135489999999999
52,1116,"Santa Justa, Lisboa",Lisboa,38.7071,-9.135489999999999
53,1117,"Santa Justa, Lisboa",Lisboa,38.7071,-9.135489999999999
54,1118,"Santa Justa, Lisboa",Lisboa,38.7071,-9.135489999999999
55,1119,"Santa Justa, Lisboa",Lisboa,38.7071,-9.135489999999999
56,1121,"Santa Justa, Lisboa",Lisboa,38.7071,-9.135489999999999
57,1122,"Santa Justa, Lisboa",Lisboa,38.7071,-9.135489999999999
58,1123,"Santa Justa, Lisboa",Lisboa,38.7071,-9.135489999999999
59,1124,"Santa Justa, Lisboa",Lisboa,38.7071,-9.135489999999999
60,1126,"Santa Justa, Lisboa",Lisboa,38.7071,-9.135489999999999
61,1127,"Santa Justa, Lisboa",Lisboa,38.7071,-9.135489999999999
62,1128,"Santa Justa, Lisboa",Lisboa,38.7071,-9.135489999999999
63,1129,"Santa Justa, Lisboa",Lisboa,38.7071,-9.135489999999999
64,1131,"Santa Justa, Lisboa",Lisboa,38.7071,-9.135489999999999
65,1132,"Santa Justa, Lisboa",Lisboa,38.7071,-9.135489999999999
66,1133,"Santa Justa, Lisboa",Lisboa,38.7071,-9.135489999999999
67,1134,"Santa Justa, Lisboa",Lisboa,38.7071,-9.135489999999999
68,1144,"Santa Justa, Lisboa",Lisboa,38.7071,-9.135489999999999
69,1147,"Santa Justa, Lisboa",Lisboa,38.7071,-9.135489999999999
70,1149,"São Nicolau, Lisboa",Lisboa,38.7071,-9.135489999999999
71,1150,"Pena, Lisboa",Lisboa,38.7071,-9.135489999999999
72,1151,"Santa Justa, Lisboa",Lisboa,38.7071,-9.135489999999999
73,1166,"São José, Lisboa",Lisboa,38.7071,-9.135489999999999
74,1167,"São José, Lisboa",Lisboa,38.7071,-9.135489999999999
75,1169,"Anjos, Lisboa",Lisboa,38.7071,-9.135489999999999
76,1170,"Santa Engrácia, Lisboa",Lisboa,38.7071,-9.135489999999999
77,1171,"Santa Justa, Lisboa",Lisboa,38.7071,-9.135489999999999
78,1199,"Santa Engrácia, Lisboa",Lisboa,38.7071,-9.135489999999999
79,1200,"São Paulo, Lisboa",Lisboa,38.7071,-9.135489999999999
80,1201,"São Paulo, Lisboa",Lisboa,38.7071,-9.135489999999999
81,1208,"São Paulo, Lisboa",Lisboa,38.7071,-9.135489999999999
82,1209,"São Paulo, Lisboa",Lisboa,38.7071,-9.135489999999999
83,1249,"São Paulo, Lisboa",Lisboa,38.7071,-9.135489999999999
84,1250,"Santa Isabel, Lisboa",Lisboa,38.7071,-9.135489999999999
85,1251,"São Paulo, Lisboa",Lisboa,38.7071,-9.135489999999999
86,1269,"São Mamede, Lisboa",Lisboa,38.7071,-9.135489999999999
87,1300,"Alcântara, Lisboa",Lisboa,38.7071,-9.135489999999999
88,1301,"Alcântara, Lisboa",Lisboa,38.7071,-9.135489999999999
89,1349,"Santa Maria de Belém, Lisboa",Lisboa,38.7071,-9.135489999999999
90,1350,"Santo Condestável, Lisboa",Lisboa,38.7071,-9.135489999999999
91,1351,"Alcântara, Lisboa",Lisboa,38.7071,-9.135489999999999
92,1399,"Prazeres, Lisboa",Lisboa,38.7071,-9.135489999999999
93,1400,"Alcântara, Lisboa",Lisboa,38.7071,-9.135489999999999
94,1401,"Alcântara, Lisboa",Lisboa,38.7071,-9.135489999999999
95,1449,"São Francisco Xavier, Lisboa",Lisboa,38.7071,-9.135489999999999
96,1495,"Algés, Oeiras, Lisboa",Lisboa,38.7071,-9.135489999999999
97,1496,"Algés, Oeiras, Lisboa",Lisboa,38.7071,-9.135489999999999
98,1499,"Cruz Quebrada-Dafundo, Oeiras, Lisboa",Lisboa,38.7071,-9.135489999999999
99,1500,"São Domingos de Benfica, Lisboa",Lisboa,38.7071,-9.135489999999999
100,1501,"São Domingos de Benfica, Lisboa",Lisboa,38.7071,-9.135489999999999
101,1502,"São Domingos de Benfica, Lisboa",Lisboa,38.7071,-9.135489999999999
102,1503,"São Domingos de Benfica, Lisboa",Lisboa,38.7071,-9.135489999999999
103,1504,"São Domingos de Benfica, Lisboa",Lisboa,38.7071,-9.135489999999999
104,1506,"São Domingos de Benfica, Lisboa",Lisboa,38.7071,-9.135489999999999
105,1511,"São Domingos de Benfica, Lisboa",Lisboa,38.7071,-9.135489999999999
106,1512,"São Domingos de Benfica, Lisboa",Lisboa,38.7071,-9.135489999999999
107,1514,"São Domingos de Benfica, Lisboa",Lisboa,38.7071,-9.135489999999999
108,1516,"São Domingos de Benfica, Lisboa",Lisboa,38.7071,-9.135489999999999
109,1549,"Benfica, Lisboa",Lisboa,38.7071,-9.135489999999999
110,1600,"Nossa Senhora de Fátima, Lisboa",Lisboa,38.7071,-9.135489999999999
111,1601,"Nossa Senhora de Fátima, Lisboa",Lisboa,38.7071,-9.135489999999999
112,1649,"Nossa Senhora de Fátima, Lisboa",Lisboa,38.7071,-9.135489999999999
113,1675,"Pontinha, Odivelas, Lisboa",Lisboa,38.7071,-9.135489999999999
114,1676,"Pontinha, Odivelas, Lisboa",Lisboa,38.7071,-9.135489999999999
115,1679,"Pontinha, Odivelas, Lisboa",Lisboa,38.7071,-9.135489999999999
116,1685,"Caneças, Odivelas, Lisboa",Lisboa,38.7071,-9.135489999999999
117,1686,"Caneças, Odivelas, Lisboa",Lisboa,38.7071,-9.135489999999999
118,1689,"Famões, Odivelas, Lisboa",Lisboa,38.7071,-9.135489999999999
119,1700,"São João de Brito, Lisboa",Lisboa,38.7071,-9.135489999999999
120,1701,"São João de Brito, Lisboa",Lisboa,38.7071,-9.135489999999999
121,1702,"São João de Brito, Lisboa",Lisboa,38.7071,-9.135489999999999
122,1703,"São João de Brito, Lisboa",Lisboa,38.7071,-9.135489999999999
123,1704,"São João de Brito, Lisboa",Lisboa,38.7071,-9.135489999999999
124,1706,"São João de Brito, Lisboa",Lisboa,38.7071,-9.135489999999999
125,1707,"São João de Brito, Lisboa",Lisboa,38.7071,-9.135489999999999
126,1708,"São João de Brito, Lisboa",Lisboa,38.7071,-9.135489999999999
127,1709,"São João de Brito, Lisboa",Lisboa,38.7071,-9.135489999999999
128,1711,"São João de Brito, Lisboa",Lisboa,38.7071,-9.135489999999999
129,1713,"São João de Brito, Lisboa",Lisboa,38.7071,-9.135489999999999
130,1721,"São João de Brito, Lisboa",Lisboa,38.7071,-9.135489999999999
131,1748,"São João de Brito, Lisboa",Lisboa,38.7071,-9.135489999999999
132,1749,"Alvalade, Lisboa",Lisboa,38.7071,-9.135489999999999
133,1750,"Lumiar, Lisboa",Lisboa,38.7071,-9.135489999999999
134,1751,"São João de Brito, Lisboa",Lisboa,38.7071,-9.135489999999999
135,1769,"Lumiar, Lisboa",Lisboa,38.7071,-9.135489999999999
136,1800,"Marvila, Lisboa",Lisboa,38.7071,-9.135489999999999
137,1801,"Marvila, Lisboa",Lisboa,38.7071,-9.135489999999999
138,1802,"Marvila, Lisboa",Lisboa,38.7071,-9.135489999999999
139,1803,"Marvila, Lisboa",Lisboa,38.7071,-9.135489999999999
140,1804,"Marvila, Lisboa",Lisboa,38.7071,-9.135489999999999
141,1806,"Marvila, Lisboa",Lisboa,38.7071,-9.135489999999999
142,1807,"Marvila, Lisboa",Lisboa,38.7071,-9.135489999999999
143,1811,"Marvila, Lisboa",Lisboa,38.7071,-9.135489999999999
144,1849,"Marvila, Lisboa",Lisboa,38.7071,-9.135489999999999
145,1885,"Moscavide, Loures, Lisboa",Lisboa,38.7071,-9.135489999999999
146,1886,"Moscavide, Loures, Lisboa",Lisboa,38.7071,-9.135489999999999
147,1900,"Marvila, Lisboa",Lisboa,38.7071,-9.135489999999999
148,1901,"Marvila, Lisboa",Lisboa,38.7071,-9.135489999999999
149,1906,"Marvila, Lisboa",Lisboa,38.7071,-9.135489999999999
150,1911,"Marvila, Lisboa",Lisboa,38.7071,-9.135489999999999
151,1949,"Alto do Pina, Lisboa",Lisboa,38.7071,-9.135489999999999
152,1950,"Marvila, Lisboa",Lisboa,38.7071,-9.135489999999999
153,1951,"Marvila, Lisboa",Lisboa,38.7071,-9.135489999999999
154,1959,"Marvila, Lisboa",Lisboa,38.7071,-9.135489999999999
155,1990,"Santa Maria dos Olivais, Lisboa",Lisboa,38.7071,-9.135489999999999
156,1991,"Marvila, Lisboa",Lisboa,38.7071,-9.135489999999999
157,1998,"Santa Maria dos Olivais, Lisboa",Lisboa,38.7071,-9.135489999999999
158,1999,"Santa Maria dos Olivais, Lisboa",Lisboa,38.7071,-9.135489999999999
159,2050,"Azambuja, Lisboa",Lisboa,38.7071,-9.135489999999999
160,2051,"Aveiras de Cima, Azambuja, Lisboa",Lisboa,38.7071,-9.135489999999999
161,2054,"Vila Nova da Rainha, Azambuja, Lisboa",Lisboa,38.7071,-9.135489999999999
162,2065,"Alcoentre, Azambuja, Lisboa",Lisboa,38.7071,-9.135489999999999
163,2066,"Alcoentre, Azambuja, Lisboa",Lisboa,38.7071,-9.135489999999999
164,2530,"Lourinhã, Lisboa",Lisboa,38.7071,-9.135489999999999
165,2534,"Reguengo Grande, Lourinhã, Lisboa",Lisboa,38.7071,-9.135489999999999
166,2550,"Cadaval, Lisboa",Lisboa,38.7071,-9.135489999999999
167,2554,"Cadaval, Lisboa",Lisboa,38.7071,-9.135489999999999
168,2560,"São Pedro e São Tiago, Torres Vedras, Lisboa",Lisboa,38.7071,-9.135489999999999
169,2564,"São Pedro e São Tiago, Torres Vedras, Lisboa",Lisboa,38.7071,-9.135489999999999
170,2565,"Santa Maria e São Miguel, Torres Vedras, Lisboa",Lisboa,38.7071,-9.135489999999999
171,2566,"Santa Maria e São Miguel, Torres Vedras, Lisboa",Lisboa,38.7071,-9.135489999999999
172,2580,"Carregado, Alenquer, Lisboa",Lisboa,38.7071,-9.135489999999999
173,2581,"Santo Estevão, Alenquer, Lisboa",Lisboa,38.7071,-9.135489999999999
174,2584,"Carregado, Alenquer, Lisboa",Lisboa,38.7071,-9.135489999999999
175,2590,"Sobral de Monte Agraço, Lisboa",Lisboa,38.7071,-9.135489999999999
176,2591,"Sobral de Monte Agraço, Lisboa",Lisboa,38.7071,-9.135489999999999
177,2594,"Sobral de Monte Agraço, Lisboa",Lisboa,38.7071,-9.135489999999999
178,2600,"Vila Franca de Xira, Lisboa",Lisboa,38.7071,-9.135489999999999
179,2601,"Alhandra, Vila Franca de Xira, Lisboa",Lisboa,38.7071,-9.135489999999999
180,2605,"Monte Abraão, Sintra, Lisboa",Lisboa,38.7071,-9.135489999999999
181,2606,"Monte Abraão, Sintra, Lisboa",Lisboa,38.7071,-9.135489999999999
182,2609,"Belas, Sintra, Lisboa",Lisboa,38.7071,-9.135489999999999
183,2610,"Alfragide, Amadora, Lisboa",Lisboa,38.7071,-9.135489999999999
184,2611,"Alfragide, Amadora, Lisboa",Lisboa,38.7071,-9.135489999999999
185,2614,"Alfragide, Amadora, Lisboa",Lisboa,38.7071,-9.135489999999999
186,2615,"Alverca do Ribatejo, Vila Franca de Xira, Lisboa",Lisboa,38.7071,-9.135489999999999
187,2616,"Alverca do Ribatejo, Vila Franca de Xira, Lisboa",Lisboa,38.7071,-9.135489999999999
188,2619,"Alverca do Ribatejo, Vila Franca de Xira, Lisboa",Lisboa,38.7071,-9.135489999999999
189,2620,"Olival Basto, Odivelas, Lisboa",Lisboa,38.7071,-9.135489999999999
190,2621,"Póvoa de Santo Adrião, Odivelas, Lisboa",Lisboa,38.7071,-9.135489999999999
191,2625,"Póvoa de Santa Iria, Vila Franca de Xira, Lisboa",Lisboa,38.7071,-9.135489999999999
192,2626,"Vialonga, Vila Franca de Xira, Lisboa",Lisboa,38.7071,-9.135489999999999
193,2628,"Póvoa de Santa Iria, Vila Franca de Xira, Lisboa",Lisboa,38.7071,-9.135489999999999
194,2629,"Póvoa de Santa Iria, Vila Franca de Xira, Lisboa",Lisboa,38.7071,-9.135489999999999
195,2630,"Arruda dos Vinhos, Lisboa",Lisboa,38.7071,-9.135489999999999
196,2631,"Arruda dos Vinhos, Lisboa",Lisboa,38.7071,-9.135489999999999
197,2634,"Arruda dos Vinhos, Lisboa",Lisboa,38.7071,-9.135489999999999
198,2635,"Rio de Mouro, Sintra, Lisboa",Lisboa,38.7071,-9.135489999999999
199,2636,"Rio de Mouro, Sintra, Lisboa",Lisboa,38.7071,-9.135489999999999
200,2639,"Rio de Mouro, Sintra, Lisboa",Lisboa,38.7071,-9.135489999999999
201,2640,"Mafra, Lisboa",Lisboa,38.7071,-9.135489999999999
202,2641,"Mafra, Lisboa",Lisboa,38.7071,-9.135489999999999
203,2644,"Mafra, Lisboa",Lisboa,38.7071,-9.135489999999999
204,2645,"Alcabideche, Cascais, Lisboa",Lisboa,38.7071,-9.135489999999999
205,2646,"Alcabideche, Cascais, Lisboa",Lisboa,38.7071,-9.135489999999999
206,2649,"Alcabideche, Cascais, Lisboa",Lisboa,38.7071,-9.135489999999999
207,2650,"São Brás, Amadora, Lisboa",Lisboa,38.7071,-9.135489999999999
208,2651,"Alfragide, Amadora, Lisboa",Lisboa,38.7071,-9.135489999999999
209,2654,"São Brás, Amadora, Lisboa",Lisboa,38.7071,-9.135489999999999
210,2655,"Ericeira, Mafra, Lisboa",Lisboa,38.7071,-9.135489999999999
211,2656,"Ericeira, Mafra, Lisboa",Lisboa,38.7071,-9.135489999999999
212,2659,"Ericeira, Mafra, Lisboa",Lisboa,38.7071,-9.135489999999999
213,2660,"Frielas, Loures, Lisboa",Lisboa,38.7071,-9.135489999999999
214,2661,"São Julião do Tojal, Loures, Lisboa",Lisboa,38.7071,-9.135489999999999
215,2664,"São Julião do Tojal, Loures, Lisboa",Lisboa,38.7071,-9.135489999999999
216,2665,"Malveira, Mafra, Lisboa",Lisboa,38.7071,-9.135489999999999
217,2669,"Vila Franca do Rosário, Mafra, Lisboa",Lisboa,38.7071,-9.135489999999999
218,2670,"Santo Antão do Tojal, Loures, Lisboa",Lisboa,38.7071,-9.135489999999999
219,2671,"Bucelas, Loures, Lisboa",Lisboa,38.7071,-9.135489999999999
220,2674,"Loures, Lisboa",Lisboa,38.7071,-9.135489999999999
221,2675,"Odivelas, Lisboa",Lisboa,38.7071,-9.135489999999999
222,2676,"Odivelas, Lisboa",Lisboa,38.7071,-9.135489999999999
223,2680,"Camarate, Loures, Lisboa",Lisboa,38.7071,-9.135489999999999
224,2681,"Camarate, Loures, Lisboa",Lisboa,38.7071,-9.135489999999999
225,2685,"Prior Velho, Loures, Lisboa",Lisboa,38.7071,-9.135489999999999
226,2686,"Prior Velho, Loures, Lisboa",Lisboa,38.7071,-9.135489999999999
227,2688,"Prior Velho, Loures, Lisboa",Lisboa,38.7071,-9.135489999999999
228,2689,"Portela, Loures, Lisboa",Lisboa,38.7071,-9.135489999999999
229,2690,"Santa Iria de Azoia, Loures, Lisboa",Lisboa,38.7071,-9.135489999999999
230,2691,"Santa Iria de Azoia, Loures, Lisboa",Lisboa,38.7071,-9.135489999999999
231,2694,"Santa Iria de Azoia, Loures, Lisboa",Lisboa,38.7071,-9.135489999999999
232,2695,"Bobadela, Loures, Lisboa",Lisboa,38.7071,-9.135489999999999
233,2696,"São João da Talha, Loures, Lisboa",Lisboa,38.7071,-9.135489999999999
234,2699,"Bobadela, Loures, Lisboa",Lisboa,38.7071,-9.135489999999999
235,2700,"Venteira, Amadora, Lisboa",Lisboa,38.7071,-9.135489999999999
236,2701,"Venteira, Amadora, Lisboa",Lisboa,38.7071,-9.135489999999999
237,2704,"Venda Nova, Amadora, Lisboa",Lisboa,38.7071,-9.135489999999999
238,2705,"Colares, Sintra, Lisboa",Lisboa,38.7071,-9.135489999999999
239,2706,"Terrugem, Sintra, Lisboa",Lisboa,38.7071,-9.135489999999999
240,2709,"Terrugem, Sintra, Lisboa",Lisboa,38.7071,-9.135489999999999
241,2710,"Santa Maria e São Miguel, Sintra, Lisboa",Lisboa,38.7071,-9.135489999999999
242,2711,"Santa Maria e São Miguel, Sintra, Lisboa",Lisboa,38.7071,-9.135489999999999
243,2714,"Santa Maria e São Miguel, Sintra, Lisboa",Lisboa,38.7071,-9.135489999999999
244,2715,"Pero Pinheiro, Sintra, Lisboa",Lisboa,38.7071,-9.135489999999999
245,2716,"Pero Pinheiro, Sintra, Lisboa",Lisboa,38.7071,-9.135489999999999
246,2718,"Pero Pinheiro, Sintra, Lisboa",Lisboa,38.7071,-9.135489999999999
247,2719,"Terrugem, Sintra, Lisboa",Lisboa,38.7071,-9.135489999999999
248,2720,"Damaia, Amadora, Lisboa",Lisboa,38.7071,-9.135489999999999
249,2721,"Venteira, Amadora, Lisboa",Lisboa,38.7071,-9.135489999999999
250,2724,"Venteira, Amadora, Lisboa",Lisboa,38.7071,-9.135489999999999
251,2725,"Santa Maria e São Miguel, Sintra, Lisboa",Lisboa,38.7071,-9.135489999999999
252,2726,"Santa Maria e São Miguel, Sintra, Lisboa",Lisboa,38.7071,-9.135489999999999
253,2729,"Algueirão-Mem Martins, Sintra, Lisboa",Lisboa,38.7071,-9.135489999999999
254,2730,"Barcarena, Oeiras, Lisboa",Lisboa,38.7071,-9.135489999999999
255,2731,"Barcarena, Oeiras, Lisboa",Lisboa,38.7071,-9.135489999999999
256,2734,"Barcarena, Oeiras, Lisboa",Lisboa,38.7071,-9.135489999999999
257,2735,"Cacém, Sintra, Lisboa",Lisboa,38.7071,-9.135489999999999
258,2736,"Cacém, Sintra, Lisboa",Lisboa,38.7071,-9.135489999999999
259,2739,"São Marcos, Sintra, Lisboa",Lisboa,38.7071,-9.135489999999999
260,2740,"Porto Salvo, Oeiras, Lisboa",Lisboa,38.7071,-9.135489999999999
261,2741,"Porto Salvo, Oeiras, Lisboa",Lisboa,38.7071,-9.135489999999999
262,2744,"Porto Salvo, Oeiras, Lisboa",Lisboa,38.7071,-9.135489999999999
263,2745,"Monte Abraão, Sintra, Lisboa",Lisboa,38.7071,-9.135489999999999
264,2746,"Monte Abraão, Sintra, Lisboa",Lisboa,38.7071,-9.135489999999999
265,2749,"Massamá, Sintra, Lisboa",Lisboa,38.7071,-9.135489999999999
266,2750,"Cascais, Lisboa",Lisboa,38.7071,-9.135489999999999
267,2751,"Cascais, Lisboa",Lisboa,38.7071,-9.135489999999999
268,2754,"Cascais, Lisboa",Lisboa,38.7071,-9.135489999999999
269,2755,"Alcabideche, Cascais, Lisboa",Lisboa,38.7071,-9.135489999999999
270,2756,"Alcabideche, Cascais, Lisboa",Lisboa,38.7071,-9.135489999999999
271,2760,"Caxias, Oeiras, Lisboa",Lisboa,38.7071,-9.135489999999999
272,2761,"Caxias, Oeiras, Lisboa",Lisboa,38.7071,-9.135489999999999
273,2765,"Alcabideche, Cascais, Lisboa",Lisboa,38.7071,-9.135489999999999
274,2766,"Alcabideche, Cascais, Lisboa",Lisboa,38.7071,-9.135489999999999
275,2769,"Estoril, Cascais, Lisboa",Lisboa,38.7071,-9.135489999999999
276,2770,"Paço de Arcos, Oeiras, Lisboa",Lisboa,38.7071,-9.135489999999999
277,2771,"Paço de Arcos, Oeiras, Lisboa",Lisboa,38.7071,-9.135489999999999
278,2774,"Paço de Arcos, Oeiras, Lisboa",Lisboa,38.7071,-9.135489999999999
279,2775,"Carcavelos, Cascais, Lisboa",Lisboa,38.7071,-9.135489999999999
280,2776,"Carcavelos, Cascais, Lisboa",Lisboa,38.7071,-9.135489999999999
281,2779,"Parede, Cascais, Lisboa",Lisboa,38.7071,-9.135489999999999
282,2780,"Oeiras e São Julião Barra, Oeiras, Lisboa",Lisboa,38.7071,-9.135489999999999
283,2781,"Oeiras e São Julião Barra, Oeiras, Lisboa",Lisboa,38.7071,-9.135489999999999
284,2784,"Oeiras e São Julião Barra, Oeiras, Lisboa",Lisboa,38.7071,-9.135489999999999
285,2785,"São Domingos de Rana, Cascais, Lisboa",Lisboa,38.7071,-9.135489999999999
286,2786,"São Domingos de Rana, Cascais, Lisboa",Lisboa,38.7071,-9.135489999999999
287,2789,"São Domingos de Rana, Cascais, Lisboa",Lisboa,38.7071,-9.135489999999999
288,2790,"Queijas, Oeiras, Lisboa",Lisboa,38.7071,-9.135489999999999
289,2791,"Carnaxide, Oeiras, Lisboa",Lisboa,38.7071,-9.135489999999999
290,2794,"Queijas, Oeiras, Lisboa",Lisboa,38.7071,-9.135489999999999
291,2795,"Carnaxide, Oeiras, Lisboa",Lisboa,38.7071,-9.135489999999999
292,2796,"Carnaxide, Oeiras, Lisboa",Lisboa,38.7071,-9.135489999999999
293,2799,"Linda a Velha, Oeiras, Lisboa",Lisboa,38.7071,-9.135489999999999
294,2000,"São Nicolau, Santarém",Santarém,39.2362,-8.68707
295,2001,"Vale de Figueira, Santarém",Santarém,39.2362,-8.68707
296,2004,"São Nicolau, Santarém",Santarém,39.2362,-8.68707
297,2005,"Várzea, Santarém",Santarém,39.2362,-8.68707
298,2006,"Vale de Santarém, Santarém",Santarém,39.2362,-8.68707
299,2009,"São Nicolau, Santarém",Santarém,39.2362,-8.68707
300,2025,"Alcanede, Santarém",Santarém,39.2362,-8.68707
301,2026,"Tremês, Santarém",Santarém,39.2362,-8.68707
302,2040,"Rio Maior, Santarém",Santarém,39.2362,-8.68707
303,2041,"Rio Maior, Santarém",Santarém,39.2362,-8.68707
304,2070,"Cartaxo, Santarém",Santarém,39.2362,-8.68707
305,2071,"Cartaxo, Santarém",Santarém,39.2362,-8.68707
306,2080,"Almeirim, Santarém",Santarém,39.2362,-8.68707
307,2081,"Fazendas de Almeirim, Almeirim, Santarém",Santarém,39.2362,-8.68707
308,2090,"Alpiarça, Santarém",Santarém,39.2362,-8.68707
309,2091,"Alpiarça, Santarém",Santarém,39.2362,-8.68707
310,2100,"Coruche, Santarém",Santarém,39.2362,-8.68707
311,2101,"Couço, Coruche, Santarém",Santarém,39.2362,-8.68707
312,2120,"Salvaterra de Magos, Santarém",Santarém,39.2362,-8.68707
313,2121,"Salvaterra de Magos, Santarém",Santarém,39.2362,-8.68707
314,2124,"Salvaterra de Magos, Santarém",Santarém,39.2362,-8.68707
315,2125,"Marinhais, Salvaterra de Magos, Santarém",Santarém,39.2362,-8.68707
316,2126,"Muge, Salvaterra de Magos, Santarém",Santarém,39.2362,-8.68707
317,2130,"Benavente, Santarém",Santarém,39.2362,-8.68707
318,2131,"Benavente, Santarém",Santarém,39.2362,-8.68707
319,2135,"Samora Correia, Benavente, Santarém",Santarém,39.2362,-8.68707
320,2136,"Samora Correia, Benavente, Santarém",Santarém,39.2362,-8.68707
321,2139,"Samora Correia, Benavente, Santarém",Santarém,39.2362,-8.68707
322,2140,"Chamusca, Santarém",Santarém,39.2362,-8.68707
323,2141,"Chamusca, Santarém",Santarém,39.2362,-8.68707
324,2150,"Golegã, Santarém",Santarém,39.2362,-8.68707
325,2151,"Azinhaga, Golegã, Santarém",Santarém,39.2362,-8.68707
326,2154,"Golegã, Santarém",Santarém,39.2362,-8.68707
327,2200,"Alferrarede, Abrantes, Santarém",Santarém,39.2362,-8.68707
328,2201,"Mouriscas, Abrantes, Santarém",Santarém,39.2362,-8.68707
329,2205,"Rossio ao Sul do Tejo, Abrantes, Santarém",Santarém,39.2362,-8.68707
330,2206,"Rossio ao Sul do Tejo, Abrantes, Santarém",Santarém,39.2362,-8.68707
331,2230,"Alcaravela, Sardoal, Santarém",Santarém,39.2362,-8.68707
332,2231,"Sardoal, Santarém",Santarém,39.2362,-8.68707
333,2240,"Ferreira do Zêzere, Santarém",Santarém,39.2362,-8.68707
